time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.53038e-07	1.57027
1	4.53038e-07	1.0498e-06	1.57027
2	1.0498e-06	1.83589e-06	1201.66
3	1.83589e-06	2.87136e-06	3140.47
4	2.87136e-06	4.23533e-06	4072.02
5	4.23533e-06	6.03202e-06	5813.88
6	6.03202e-06	8.3987e-06	8336.03
7	8.3987e-06	1.15162e-05	10649.5
8	1.15162e-05	1.56228e-05	12186.5
9	1.56228e-05	2.10321e-05	12638.2
10	2.10321e-05	2.81575e-05	12069.3
11	2.81575e-05	3.75435e-05	10845.8
12	3.75435e-05	4.99072e-05	9365.35
13	4.99072e-05	6.61932e-05	7921.42
14	6.61932e-05	8.76459e-05	6673
15	8.76459e-05	0.000115905	5660.73
16	0.000115905	0.000153128	4854.22
17	0.000153128	0.000202161	4197.3
18	0.000202161	0.000266749	3617.57
19	0.000266749	0.000351828	3056.95
20	0.000351828	0.000463898	2497.99
21	0.000463898	0.000611522	1969.15
22	0.000611522	0.00080598	1512.98
23	0.00080598	0.00106213	1152.98
24	0.00106213	0.00139954	884.996
25	0.00139954	0.001844	689.856
26	0.001844	0.00242945	548.9
27	0.00242945	0.00320065	404.84
28	0.00320065	0.0042165	404.84
29	0.0042165	0.00555463	85.2216
30	0.00555463	0.00731729	85.2216
31	0.00731729	inf	85.2216
