time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.04505e-07	1.24782
1	4.04505e-07	9.43754e-07	1.24782
2	9.43754e-07	1.66263e-06	156.959
3	1.66263e-06	2.62097e-06	342.918
4	2.62097e-06	3.89854e-06	346.154
5	3.89854e-06	5.60167e-06	760.635
6	5.60167e-06	7.87213e-06	1422.76
7	7.87213e-06	1.08989e-05	1788.93
8	1.08989e-05	1.49339e-05	2157.41
9	1.49339e-05	2.0313e-05	2467.17
10	2.0313e-05	2.74839e-05	2613.63
11	2.74839e-05	3.70435e-05	2722.41
12	3.70435e-05	4.97874e-05	2868.4
13	4.97874e-05	6.67765e-05	3033.75
14	6.67765e-05	8.94247e-05	3177.44
15	8.94247e-05	0.000119617	3277.44
16	0.000119617	0.000159867	3327.98
17	0.000159867	0.000213524	3319.63
18	0.000213524	0.000285055	3239.04
19	0.000285055	0.000380414	3076.91
20	0.000380414	0.000507536	2826.96
21	0.000507536	0.000677005	2488.07
22	0.000677005	0.000902924	2080.53
23	0.000902924	0.0012041	1652.34
24	0.0012041	0.0016056	1260.69
25	0.0016056	0.00214084	945.092
26	0.00214084	0.00285437	716.266
27	0.00285437	0.00380558	541.928
28	0.00380558	0.00507365	541.928
29	0.00507365	0.00676413	9.81271
30	0.00676413	0.00901771	9.81271
31	0.00901771	inf	9.81271
