time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.43102e-07	1.48996
1	3.43102e-07	8.00493e-07	1.48996
2	8.00493e-07	1.41024e-06	365.453
3	1.41024e-06	2.22311e-06	1296.34
4	2.22311e-06	3.30674e-06	2215.48
5	3.30674e-06	4.75134e-06	2660.49
6	4.75134e-06	6.67715e-06	3575.48
7	6.67715e-06	9.24446e-06	5300.74
8	9.24446e-06	1.2667e-05	7274.52
9	1.2667e-05	1.72295e-05	8494.9
10	1.72295e-05	2.33119e-05	8546.09
11	2.33119e-05	3.14203e-05	7839.99
12	3.14203e-05	4.22297e-05	6922.33
13	4.22297e-05	5.66399e-05	6083.26
14	5.66399e-05	7.58501e-05	5417.32
15	7.58501e-05	0.000101459	4905.46
16	0.000101459	0.000135599	4464.41
17	0.000135599	0.000181111	4016.79
18	0.000181111	0.000241784	3538.21
19	0.000241784	0.000322667	3048.74
20	0.000322667	0.000430493	2576.96
21	0.000430493	0.000574236	2141.24
22	0.000574236	0.000765861	1747.25
23	0.000765861	0.00102132	1395.56
24	0.00102132	0.00136187	1089.83
25	0.00136187	0.00181586	836.198
26	0.00181586	0.00242108	637.817
27	0.00242108	0.0032279	433.366
28	0.0032279	0.00430348	433.366
29	0.00430348	0.00573734	106.722
30	0.00573734	0.00764883	106.722
31	0.00764883	inf	106.722
