time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.51709e-07	2.26505
1	4.51709e-07	1.04672e-06	2.26505
2	1.04672e-06	1.8305e-06	1712.4
3	1.8305e-06	2.86294e-06	3591.99
4	2.86294e-06	4.22291e-06	4596.2
5	4.22291e-06	6.01433e-06	6510.81
6	6.01433e-06	8.37407e-06	8973.76
7	8.37407e-06	1.14824e-05	11164.6
8	1.14824e-05	1.55769e-05	12576.3
9	1.55769e-05	2.09704e-05	12913.6
10	2.09704e-05	2.8075e-05	12247.1
11	2.8075e-05	3.74334e-05	10961.4
12	3.74334e-05	4.97608e-05	9445.9
13	4.97608e-05	6.59991e-05	7982.04
14	6.59991e-05	8.73889e-05	6718.68
15	8.73889e-05	0.000115565	5695.75
16	0.000115565	0.000152679	4880.59
17	0.000152679	0.000201568	4214.52
18	0.000201568	0.000265967	3623.21
19	0.000265967	0.000350796	3045.75
20	0.000350796	0.000462538	2470.37
21	0.000462538	0.000609729	1934.83
22	0.000609729	0.000803616	1481.17
23	0.000803616	0.00105901	1130.2
24	0.00105901	0.00139544	877.522
25	0.00139544	0.00183859	707.004
26	0.00183859	0.00242233	605.523
27	0.00242233	0.00319126	644.656
28	0.00319126	0.00420414	644.656
29	0.00420414	0.00553835	32.034
30	0.00553835	0.00729583	32.034
31	0.00729583	inf	32.034
