time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.5621e-07	1.55126
1	4.5621e-07	1.05715e-06	1.55126
2	1.05715e-06	1.84874e-06	802.923
3	1.84874e-06	2.89146e-06	2827.1
4	2.89146e-06	4.26498e-06	3831.52
5	4.26498e-06	6.07425e-06	5570.52
6	6.07425e-06	8.45751e-06	8116.87
7	8.45751e-06	1.15969e-05	10593.6
8	1.15969e-05	1.57321e-05	12205
9	1.57321e-05	2.11794e-05	12606.6
10	2.11794e-05	2.83547e-05	11971.6
11	2.83547e-05	3.78064e-05	10733.3
12	3.78064e-05	5.02566e-05	9274.04
13	5.02566e-05	6.66567e-05	7858.59
14	6.66567e-05	8.82596e-05	6632.2
15	8.82596e-05	0.000116716	5631.73
16	0.000116716	0.0001542	4830.13
17	0.0001542	0.000203576	4172.44
18	0.000203576	0.000268617	3585.66
19	0.000268617	0.000354291	3015.94
20	0.000354291	0.000467146	2452.8
21	0.000467146	0.000615804	1927.7
22	0.000615804	0.000811623	1480.41
23	0.000811623	0.00106957	1129.23
24	0.00106957	0.00140934	866.679
25	0.00140934	0.00185691	674.868
26	0.00185691	0.00244646	537.689
27	0.00244646	0.00322306	398.639
28	0.00322306	0.00424602	398.639
29	0.00424602	0.00559353	97.4835
30	0.00559353	0.00736852	97.4835
31	0.00736852	inf	97.4835
