time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.95668e-07	1.27724
1	3.95668e-07	9.23135e-07	1.27724
2	9.23135e-07	1.6263e-06	89.2005
3	1.6263e-06	2.56371e-06	397.35
4	2.56371e-06	3.81336e-06	335.908
5	3.81336e-06	5.47929e-06	769.438
6	5.47929e-06	7.70014e-06	1651.87
7	7.70014e-06	1.06608e-05	2238.29
8	1.06608e-05	1.46076e-05	2538.73
9	1.46076e-05	1.98692e-05	2704.95
10	1.98692e-05	2.68834e-05	2807.65
11	2.68834e-05	3.62341e-05	2930.81
12	3.62341e-05	4.86997e-05	3062.33
13	4.86997e-05	6.53175e-05	3171.99
14	6.53175e-05	8.74709e-05	3255.14
15	8.74709e-05	0.000117004	3313.4
16	0.000117004	0.000156374	3346.13
17	0.000156374	0.000208859	3339.15
18	0.000208859	0.000278827	3270.28
19	0.000278827	0.000372102	3120.6
20	0.000372102	0.000496448	2877.62
21	0.000496448	0.000662213	2539.2
22	0.000662213	0.000883197	2124.27
23	0.000883197	0.00117779	1676.62
24	0.00117779	0.00157052	1254.97
25	0.00157052	0.00209406	907.277
26	0.00209406	0.00279201	648.63
27	0.00279201	0.00372244	402.988
28	0.00372244	0.0049628	402.988
29	0.0049628	0.00661634	61.8086
30	0.00661634	0.00882069	61.8086
31	0.00882069	inf	61.8086
