time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.52908e-07	44.7454
1	4.52908e-07	1.05668e-06	44.7454
2	1.05668e-06	1.86158e-06	4.79376
3	1.86158e-06	2.93459e-06	18.7666
4	2.93459e-06	4.36503e-06	113.259
5	4.36503e-06	6.27196e-06	398.402
6	6.27196e-06	8.8141e-06	896.234
7	8.8141e-06	1.2203e-05	1372.94
8	1.2203e-05	1.67209e-05	1628.25
9	1.67209e-05	2.27436e-05	1815.64
10	2.27436e-05	3.07726e-05	1939.17
11	3.07726e-05	4.14761e-05	2001.58
12	4.14761e-05	5.57449e-05	2067.32
13	5.57449e-05	7.47668e-05	2183.44
14	7.47668e-05	0.000100125	2337.08
15	0.000100125	0.00013393	2497.1
16	0.00013393	0.000178996	2636.48
17	0.000178996	0.000239074	2733.42
18	0.000239074	0.000319164	2763.27
19	0.000319164	0.000425933	2696.17
20	0.000425933	0.000568267	2511.09
21	0.000568267	0.000758014	2209.12
22	0.000758014	0.00101097	1820.34
23	0.00101097	0.00134818	1403.4
24	0.00134818	0.00179772	1024.25
25	0.00179772	0.00239701	724.49
26	0.00239701	0.00319592	509.996
27	0.00319592	0.00426095	314.537
28	0.00426095	0.00568076	314.537
29	0.00568076	0.00757351	95.3876
30	0.00757351	0.0100968	95.3876
31	0.0100968	inf	95.3876
